outcome_level,actual_outcome,effort,action_type,rating,trial_in_block,trial_order,attention_focus,global_effort_state,trial_in_experiment,block_number,schedule_version
80,91,95,approach,False,23,order2,reward,shifted,73,2,schedule_A_3
40,41,50,approach,False,24,order2,reward,shifted,74,2,schedule_A_3
60,67,75,approach,False,25,order2,reward,shifted,75,2,schedule_A_3
40,42,60,approach,False,26,order2,reward,shifted,76,2,schedule_A_3
60,65,70,approach,False,27,order2,reward,shifted,77,2,schedule_A_3
20,21,55,approach,False,28,order2,reward,shifted,78,2,schedule_A_3
40,36,55,approach,True,29,order2,reward,shifted,79,2,schedule_A_3
80,77,90,approach,False,30,order2,reward,shifted,80,2,schedule_A_3
60,71,70,approach,False,31,order2,reward,shifted,81,2,schedule_A_3
60,60,65,approach,False,32,order2,reward,shifted,82,2,schedule_A_3
40,40,60,approach,False,33,order2,reward,shifted,83,2,schedule_A_3
60,58,90,approach,True,34,order2,reward,shifted,84,2,schedule_A_3
40,39,55,approach,False,35,order2,reward,shifted,85,2,schedule_A_3
100,104,75,approach,False,36,order2,reward,shifted,86,2,schedule_A_3
40,41,90,approach,False,37,order2,reward,shifted,87,2,schedule_A_3
80,82,85,approach,False,38,order2,reward,shifted,88,2,schedule_A_3
40,43,80,approach,True,39,order2,reward,shifted,89,2,schedule_A_3
100,85,55,approach,False,40,order2,reward,shifted,90,2,schedule_A_3
100,98,90,approach,False,41,order2,reward,shifted,91,2,schedule_A_3
20,20,90,approach,False,42,order2,reward,shifted,92,2,schedule_A_3
80,59,50,approach,False,43,order2,reward,shifted,93,2,schedule_A_3
20,20,55,approach,False,44,order2,reward,shifted,94,2,schedule_A_3
80,87,75,approach,False,45,order2,reward,shifted,95,2,schedule_A_3
80,98,80,approach,True,46,order2,reward,shifted,96,2,schedule_A_3
60,67,75,approach,False,47,order2,reward,shifted,97,2,schedule_A_3
40,35,75,approach,False,48,order2,reward,shifted,98,2,schedule_A_3
100,91,95,approach,False,49,order2,reward,shifted,99,2,schedule_A_3
100,114,90,approach,True,50,order2,reward,shifted,100,2,schedule_A_3
100,95,50,approach,False,1,order1,heart,normal,101,3,schedule_A_3
40,38,70,approach,False,2,order1,heart,normal,102,3,schedule_A_3
100,119,60,approach,False,3,order1,heart,normal,103,3,schedule_A_3
80,74,80,approach,False,4,order1,heart,normal,104,3,schedule_A_3
60,71,70,approach,False,5,order1,heart,normal,105,3,schedule_A_3
80,59,50,approach,True,6,order1,heart,normal,106,3,schedule_A_3
20,23,80,approach,False,7,order1,heart,normal,107,3,schedule_A_3
100,98,85,approach,False,8,order1,heart,normal,108,3,schedule_A_3
20,20,55,approach,False,9,order1,heart,normal,109,3,schedule_A_3
60,67,75,approach,False,10,order1,heart,normal,110,3,schedule_A_3
60,65,70,approach,False,11,order1,heart,normal,111,3,schedule_A_3
40,42,60,approach,False,12,order1,heart,normal,112,3,schedule_A_3
80,98,80,approach,False,13,order1,heart,normal,113,3,schedule_A_3
40,41,90,approach,False,14,order1,heart,normal,114,3,schedule_A_3
40,34,65,approach,False,15,order1,heart,normal,115,3,schedule_A_3
40,35,75,approach,True,16,order1,heart,normal,116,3,schedule_A_3
80,91,95,approach,False,17,order1,heart,normal,117,3,schedule_A_3
60,62,65,approach,False,18,order1,heart,normal,118,3,schedule_A_3
100,101,85,approach,False,19,order1,heart,normal,119,3,schedule_A_3
100,85,55,approach,False,20,order1,heart,normal,120,3,schedule_A_3
20,20,90,approach,False,21,order1,heart,normal,121,3,schedule_A_3
100,98,65,approach,False,22,order1,heart,normal,122,3,schedule_A_3
20,21,55,approach,False,23,order1,heart,normal,123,3,schedule_A_3
80,72,85,approach,False,24,order1,heart,normal,124,3,schedule_A_3
40,39,55,approach,True,25,order1,heart,normal,125,3,schedule_A_3
20,18,50,approach,False,26,order1,heart,normal,126,3,schedule_A_3
100,104,75,approach,False,27,order1,heart,normal,127,3,schedule_A_3
80,86,75,approach,False,28,order1,heart,normal,128,3,schedule_A_3
60,60,65,approach,False,29,order1,heart,normal,129,3,schedule_A_3
100,91,95,approach,True,30,order1,heart,normal,130,3,schedule_A_3
100,98,90,approach,False,31,order1,heart,normal,131,3,schedule_A_3
20,19,65,approach,False,32,order1,heart,normal,132,3,schedule_A_3
60,67,75,approach,False,33,order1,heart,normal,133,3,schedule_A_3
100,114,90,approach,False,34,order1,heart,normal,134,3,schedule_A_3
80,82,85,approach,False,35,order1,heart,normal,135,3,schedule_A_3
40,34,95,approach,True,36,order1,heart,normal,136,3,schedule_A_3
40,43,80,approach,False,37,order1,heart,normal,137,3,schedule_A_3
80,91,55,approach,False,38,order1,heart,normal,138,3,schedule_A_3
40,36,55,approach,False,39,order1,heart,normal,139,3,schedule_A_3
40,40,60,approach,False,40,order1,heart,normal,140,3,schedule_A_3
40,32,50,approach,False,41,order1,heart,normal,141,3,schedule_A_3
40,41,50,approach,False,42,order1,heart,normal,142,3,schedule_A_3
80,94,70,approach,False,43,order1,heart,normal,143,3,schedule_A_3
60,58,90,approach,True,44,order1,heart,normal,144,3,schedule_A_3
100,83,80,approach,False,45,order1,heart,normal,145,3,schedule_A_3
80,77,90,approach,False,46,order1,heart,normal,146,3,schedule_A_3
80,81,100,approach,False,47,order1,heart,normal,147,3,schedule_A_3
80,97,65,approach,False,48,order1,heart,normal,148,3,schedule_A_3
20,16,85,approach,False,49,order1,heart,normal,149,3,schedule_A_3
80,87,75,approach,True,50,order1,heart,normal,150,3,schedule_A_3
100,95,50,approach,False,1,order2,heart,shifted,151,4,schedule_A_3
100,98,85,approach,False,2,order2,heart,shifted,152,4,schedule_A_3
80,81,100,approach,False,3,order2,heart,shifted,153,4,schedule_A_3
60,62,65,approach,False,4,order2,heart,shifted,154,4,schedule_A_3
100,83,80,approach,False,5,order2,heart,shifted,155,4,schedule_A_3
80,74,80,approach,False,6,order2,heart,shifted,156,4,schedule_A_3
80,91,55,approach,False,7,order2,heart,shifted,157,4,schedule_A_3
80,94,70,approach,False,8,order2,heart,shifted,158,4,schedule_A_3
100,98,65,approach,False,9,order2,heart,shifted,159,4,schedule_A_3
20,23,80,approach,False,10,order2,heart,shifted,160,4,schedule_A_3
100,119,60,approach,True,11,order2,heart,shifted,161,4,schedule_A_3
40,38,70,approach,False,12,order2,heart,shifted,162,4,schedule_A_3
40,34,95,approach,False,13,order2,heart,shifted,163,4,schedule_A_3
40,32,50,approach,False,14,order2,heart,shifted,164,4,schedule_A_3
80,86,75,approach,False,15,order2,heart,shifted,165,4,schedule_A_3
20,18,50,approach,False,16,order2,heart,shifted,166,4,schedule_A_3
40,34,65,approach,False,17,order2,heart,shifted,167,4,schedule_A_3
20,19,65,approach,False,18,order2,heart,shifted,168,4,schedule_A_3
20,16,85,approach,True,19,order2,heart,shifted,169,4,schedule_A_3
80,97,65,approach,False,20,order2,heart,shifted,170,4,schedule_A_3
100,101,85,approach,False,21,order2,heart,shifted,171,4,schedule_A_3
80,72,85,approach,False,22,order2,heart,shifted,172,4,schedule_A_3
80,91,95,approach,False,23,order2,heart,shifted,173,4,schedule_A_3
40,41,50,approach,False,24,order2,heart,shifted,174,4,schedule_A_3
60,67,75,approach,False,25,order2,heart,shifted,175,4,schedule_A_3
40,42,60,approach,False,26,order2,heart,shifted,176,4,schedule_A_3
60,65,70,approach,False,27,order2,heart,shifted,177,4,schedule_A_3
20,21,55,approach,False,28,order2,heart,shifted,178,4,schedule_A_3
40,36,55,approach,True,29,order2,heart,shifted,179,4,schedule_A_3
80,77,90,approach,False,30,order2,heart,shifted,180,4,schedule_A_3
60,71,70,approach,False,31,order2,heart,shifted,181,4,schedule_A_3
60,60,65,approach,False,32,order2,heart,shifted,182,4,schedule_A_3
40,40,60,approach,False,33,order2,heart,shifted,183,4,schedule_A_3
60,58,90,approach,True,34,order2,heart,shifted,184,4,schedule_A_3
40,39,55,approach,False,35,order2,heart,shifted,185,4,schedule_A_3
100,104,75,approach,False,36,order2,heart,shifted,186,4,schedule_A_3
40,41,90,approach,False,37,order2,heart,shifted,187,4,schedule_A_3
80,82,85,approach,False,38,order2,heart,shifted,188,4,schedule_A_3
40,43,80,approach,True,39,order2,heart,shifted,189,4,schedule_A_3
100,85,55,approach,False,40,order2,heart,shifted,190,4,schedule_A_3
100,98,90,approach,False,41,order2,heart,shifted,191,4,schedule_A_3
20,20,90,approach,False,42,order2,heart,shifted,192,4,schedule_A_3
80,59,50,approach,False,43,order2,heart,shifted,193,4,schedule_A_3
20,20,55,approach,False,44,order2,heart,shifted,194,4,schedule_A_3
80,87,75,approach,False,45,order2,heart,shifted,195,4,schedule_A_3
80,98,80,approach,True,46,order2,heart,shifted,196,4,schedule_A_3
60,67,75,approach,False,47,order2,heart,shifted,197,4,schedule_A_3
40,35,75,approach,False,48,order2,heart,shifted,198,4,schedule_A_3
100,91,95,approach,False,49,order2,heart,shifted,199,4,schedule_A_3
100,114,90,approach,True,50,order2,heart,shifted,200,4,schedule_A_3
-80,-87,65,avoid,False,1,order1,reward,normal,201,5,schedule_A_3
-60,-59,85,avoid,False,2,order1,reward,normal,202,5,schedule_A_3
-20,-17,70,avoid,False,3,order1,reward,normal,203,5,schedule_A_3
-60,-62,95,avoid,False,4,order1,reward,normal,204,5,schedule_A_3
-80,-88,100,avoid,True,5,order1,reward,normal,205,5,schedule_A_3
-20,-19,65,avoid,False,6,order1,reward,normal,206,5,schedule_A_3
-80,-93,50,avoid,False,7,order1,reward,normal,207,5,schedule_A_3
-40,-32,85,avoid,False,8,order1,reward,normal,208,5,schedule_A_3
-20,-22,55,avoid,False,9,order1,reward,normal,209,5,schedule_A_3
-20,-21,50,avoid,True,10,order1,reward,normal,210,5,schedule_A_3
-20,-18,95,avoid,False,11,order1,reward,normal,211,5,schedule_A_3
-40,-38,80,avoid,False,12,order1,reward,normal,212,5,schedule_A_3
-60,-59,50,avoid,False,13,order1,reward,normal,213,5,schedule_A_3
-60,-57,95,avoid,False,14,order1,reward,normal,214,5,schedule_A_3
-60,-61,55,avoid,False,15,order1,reward,normal,215,5,schedule_A_3
-100,-115,65,avoid,False,16,order1,reward,normal,216,5,schedule_A_3
-20,-21,75,avoid,False,17,order1,reward,normal,217,5,schedule_A_3
-20,-22,90,avoid,True,18,order1,reward,normal,218,5,schedule_A_3
-60,-52,80,avoid,False,19,order1,reward,normal,219,5,schedule_A_3
-40,-42,75,avoid,False,20,order1,reward,normal,220,5,schedule_A_3
-40,-37,90,avoid,False,21,order1,reward,normal,221,5,schedule_A_3
-60,-59,60,avoid,False,22,order1,reward,normal,222,5,schedule_A_3
-20,-19,65,avoid,False,23,order1,reward,normal,223,5,schedule_A_3
-40,-36,90,avoid,False,24,order1,reward,normal,224,5,schedule_A_3
-40,-39,50,avoid,False,25,order1,reward,normal,225,5,schedule_A_3
-60,-51,75,avoid,False,26,order1,reward,normal,226,5,schedule_A_3
-60,-63,100,avoid,False,27,order1,reward,normal,227,5,schedule_A_3
-100,-95,55,avoid,True,28,order1,reward,normal,228,5,schedule_A_3
-60,-58,100,avoid,False,29,order1,reward,normal,229,5,schedule_A_3
-80,-85,75,avoid,False,30,order1,reward,normal,230,5,schedule_A_3
-20,-20,60,avoid,False,31,order1,reward,normal,231,5,schedule_A_3
-40,-38,85,avoid,False,32,order1,reward,normal,232,5,schedule_A_3
-100,-100,60,avoid,False,33,order1,reward,normal,233,5,schedule_A_3
-20,-19,55,avoid,True,34,order1,reward,normal,234,5,schedule_A_3
-60,-54,65,avoid,False,35,order1,reward,normal,235,5,schedule_A_3
-40,-43,95,avoid,False,36,order1,reward,normal,236,5,schedule_A_3
-20,-21,60,avoid,False,37,order1,reward,normal,237,5,schedule_A_3
-100,-97,85,avoid,False,38,order1,reward,normal,238,5,schedule_A_3
-20,-20,100,avoid,False,39,order1,reward,normal,239,5,schedule_A_3
-40,-35,100,avoid,False,40,order1,reward,normal,240,5,schedule_A_3
-40,-41,70,avoid,False,41,order1,reward,normal,241,5,schedule_A_3
-60,-59,90,avoid,False,42,order1,reward,normal,242,5,schedule_A_3
-80,-86,95,avoid,False,43,order1,reward,normal,243,5,schedule_A_3
-20,-16,70,avoid,False,44,order1,reward,normal,244,5,schedule_A_3
-80,-93,80,avoid,True,45,order1,reward,normal,245,5,schedule_A_3
-80,-76,90,avoid,False,46,order1,reward,normal,246,5,schedule_A_3
-100,-103,80,avoid,False,47,order1,reward,normal,247,5,schedule_A_3
-100,-99,90,avoid,False,48,order1,reward,normal,248,5,schedule_A_3
-20,-17,50,avoid,False,49,order1,reward,normal,249,5,schedule_A_3
-40,-44,80,avoid,True,50,order1,reward,normal,250,5,schedule_A_3
-60,-51,75,avoid,False,1,order2,reward,shifted,251,6,schedule_A_3
-40,-38,85,avoid,False,2,order2,reward,shifted,252,6,schedule_A_3
-40,-35,100,avoid,False,3,order2,reward,shifted,253,6,schedule_A_3
-80,-76,90,avoid,False,4,order2,reward,shifted,254,6,schedule_A_3
-40,-38,80,avoid,True,5,order2,reward,shifted,255,6,schedule_A_3
-100,-100,60,avoid,False,6,order2,reward,shifted,256,6,schedule_A_3
-20,-22,90,avoid,False,7,order2,reward,shifted,257,6,schedule_A_3
-20,-21,75,avoid,False,8,order2,reward,shifted,258,6,schedule_A_3
-60,-59,50,avoid,False,9,order2,reward,shifted,259,6,schedule_A_3
-100,-99,90,avoid,True,10,order2,reward,shifted,260,6,schedule_A_3
-60,-61,55,avoid,False,11,order2,reward,shifted,261,6,schedule_A_3
-40,-44,80,avoid,False,12,order2,reward,shifted,262,6,schedule_A_3
-40,-37,90,avoid,False,13,order2,reward,shifted,263,6,schedule_A_3
-100,-97,85,avoid,False,14,order2,reward,shifted,264,6,schedule_A_3
-20,-17,50,avoid,False,15,order2,reward,shifted,265,6,schedule_A_3
-20,-22,55,avoid,False,16,order2,reward,shifted,266,6,schedule_A_3
-40,-39,50,avoid,False,17,order2,reward,shifted,267,6,schedule_A_3
-20,-20,60,avoid,True,18,order2,reward,shifted,268,6,schedule_A_3
-20,-21,50,avoid,False,19,order2,reward,shifted,269,6,schedule_A_3
-80,-87,65,avoid,False,20,order2,reward,shifted,270,6,schedule_A_3
-100,-95,55,avoid,False,21,order2,reward,shifted,271,6,schedule_A_3
-20,-18,95,avoid,False,22,order2,reward,shifted,272,6,schedule_A_3
-20,-20,100,avoid,True,23,order2,reward,shifted,273,6,schedule_A_3
-40,-36,90,avoid,False,24,order2,reward,shifted,274,6,schedule_A_3
-60,-57,95,avoid,False,25,order2,reward,shifted,275,6,schedule_A_3
-60,-52,80,avoid,False,26,order2,reward,shifted,276,6,schedule_A_3
-20,-19,65,avoid,False,27,order2,reward,shifted,277,6,schedule_A_3
-60,-59,85,avoid,False,28,order2,reward,shifted,278,6,schedule_A_3
-20,-17,70,avoid,False,29,order2,reward,shifted,279,6,schedule_A_3
-80,-93,50,avoid,True,30,order2,reward,shifted,280,6,schedule_A_3
-40,-43,95,avoid,False,31,order2,reward,shifted,281,6,schedule_A_3
-60,-58,100,avoid,False,32,order2,reward,shifted,282,6,schedule_A_3
-80,-86,95,avoid,False,33,order2,reward,shifted,283,6,schedule_A_3
-40,-42,75,avoid,False,34,order2,reward,shifted,284,6,schedule_A_3
-60,-63,100,avoid,False,35,order2,reward,shifted,285,6,schedule_A_3
-60,-62,95,avoid,False,36,order2,reward,shifted,286,6,schedule_A_3
-60,-59,60,avoid,False,37,order2,reward,shifted,287,6,schedule_A_3
-60,-59,90,avoid,False,38,order2,reward,shifted,288,6,schedule_A_3
-40,-41,70,avoid,False,39,order2,reward,shifted,289,6,schedule_A_3
-80,-85,75,avoid,False,40,order2,reward,shifted,290,6,schedule_A_3
-20,-19,55,avoid,True,41,order2,reward,shifted,291,6,schedule_A_3
-80,-88,100,avoid,False,42,order2,reward,shifted,292,6,schedule_A_3
-100,-115,65,avoid,False,43,order2,reward,shifted,293,6,schedule_A_3
-100,-103,80,avoid,False,44,order2,reward,shifted,294,6,schedule_A_3
-60,-54,65,avoid,False,45,order2,reward,shifted,295,6,schedule_A_3
-20,-19,65,avoid,False,46,order2,reward,shifted,296,6,schedule_A_3
-40,-32,85,avoid,False,47,order2,reward,shifted,297,6,schedule_A_3
-20,-16,70,avoid,False,48,order2,reward,shifted,298,6,schedule_A_3
-20,-21,60,avoid,False,49,order2,reward,shifted,299,6,schedule_A_3
-80,-93,80,avoid,True,50,order2,reward,shifted,300,6,schedule_A_3
-80,-87,65,avoid,False,1,order1,heart,normal,301,7,schedule_A_3
-60,-59,85,avoid,False,2,order1,heart,normal,302,7,schedule_A_3
-20,-17,70,avoid,False,3,order1,heart,normal,303,7,schedule_A_3
-60,-62,95,avoid,False,4,order1,heart,normal,304,7,schedule_A_3
-80,-88,100,avoid,True,5,order1,heart,normal,305,7,schedule_A_3
-20,-19,65,avoid,False,6,order1,heart,normal,306,7,schedule_A_3
-80,-93,50,avoid,False,7,order1,heart,normal,307,7,schedule_A_3
-40,-32,85,avoid,False,8,order1,heart,normal,308,7,schedule_A_3
-20,-22,55,avoid,False,9,order1,heart,normal,309,7,schedule_A_3
-20,-21,50,avoid,True,10,order1,heart,normal,310,7,schedule_A_3
-20,-18,95,avoid,False,11,order1,heart,normal,311,7,schedule_A_3
-40,-38,80,avoid,False,12,order1,heart,normal,312,7,schedule_A_3
-60,-59,50,avoid,False,13,order1,heart,normal,313,7,schedule_A_3
-60,-57,95,avoid,False,14,order1,heart,normal,314,7,schedule_A_3
-60,-61,55,avoid,False,15,order1,heart,normal,315,7,schedule_A_3
-100,-115,65,avoid,False,16,order1,heart,normal,316,7,schedule_A_3
-20,-21,75,avoid,False,17,order1,heart,normal,317,7,schedule_A_3
-20,-22,90,avoid,True,18,order1,heart,normal,318,7,schedule_A_3
-60,-52,80,avoid,False,19,order1,heart,normal,319,7,schedule_A_3
-40,-42,75,avoid,False,20,order1,heart,normal,320,7,schedule_A_3
-40,-37,90,avoid,False,21,order1,heart,normal,321,7,schedule_A_3
-60,-59,60,avoid,False,22,order1,heart,normal,322,7,schedule_A_3
-20,-19,65,avoid,False,23,order1,heart,normal,323,7,schedule_A_3
-40,-36,90,avoid,False,24,order1,heart,normal,324,7,schedule_A_3
-40,-39,50,avoid,False,25,order1,heart,normal,325,7,schedule_A_3
-60,-51,75,avoid,False,26,order1,heart,normal,326,7,schedule_A_3
-60,-63,100,avoid,False,27,order1,heart,normal,327,7,schedule_A_3
-100,-95,55,avoid,True,28,order1,heart,normal,328,7,schedule_A_3
-60,-58,100,avoid,False,29,order1,heart,normal,329,7,schedule_A_3
-80,-85,75,avoid,False,30,order1,heart,normal,330,7,schedule_A_3
-20,-20,60,avoid,False,31,order1,heart,normal,331,7,schedule_A_3
-40,-38,85,avoid,False,32,order1,heart,normal,332,7,schedule_A_3
-100,-100,60,avoid,False,33,order1,heart,normal,333,7,schedule_A_3
-20,-19,55,avoid,True,34,order1,heart,normal,334,7,schedule_A_3
-60,-54,65,avoid,False,35,order1,heart,normal,335,7,schedule_A_3
-40,-43,95,avoid,False,36,order1,heart,normal,336,7,schedule_A_3
-20,-21,60,avoid,False,37,order1,heart,normal,337,7,schedule_A_3
-100,-97,85,avoid,False,38,order1,heart,normal,338,7,schedule_A_3
-20,-20,100,avoid,False,39,order1,heart,normal,339,7,schedule_A_3
-40,-35,100,avoid,False,40,order1,heart,normal,340,7,schedule_A_3
-40,-41,70,avoid,False,41,order1,heart,normal,341,7,schedule_A_3
-60,-59,90,avoid,False,42,order1,heart,normal,342,7,schedule_A_3
-80,-86,95,avoid,False,43,order1,heart,normal,343,7,schedule_A_3
-20,-16,70,avoid,False,44,order1,heart,normal,344,7,schedule_A_3
-80,-93,80,avoid,True,45,order1,heart,normal,345,7,schedule_A_3
-80,-76,90,avoid,False,46,order1,heart,normal,346,7,schedule_A_3
-100,-103,80,avoid,False,47,order1,heart,normal,347,7,schedule_A_3
-100,-99,90,avoid,False,48,order1,heart,normal,348,7,schedule_A_3
-20,-17,50,avoid,False,49,order1,heart,normal,349,7,schedule_A_3
-40,-44,80,avoid,True,50,order1,heart,normal,350,7,schedule_A_3
-60,-51,75,avoid,False,1,order2,heart,shifted,351,8,schedule_A_3
-40,-38,85,avoid,False,2,order2,heart,shifted,352,8,schedule_A_3
-40,-35,100,avoid,False,3,order2,heart,shifted,353,8,schedule_A_3
-80,-76,90,avoid,False,4,order2,heart,shifted,354,8,schedule_A_3
-40,-38,80,avoid,True,5,order2,heart,shifted,355,8,schedule_A_3
-100,-100,60,avoid,False,6,order2,heart,shifted,356,8,schedule_A_3
-20,-22,90,avoid,False,7,order2,heart,shifted,357,8,schedule_A_3
-20,-21,75,avoid,False,8,order2,heart,shifted,358,8,schedule_A_3
-60,-59,50,avoid,False,9,order2,heart,shifted,359,8,schedule_A_3
-100,-99,90,avoid,True,10,order2,heart,shifted,360,8,schedule_A_3
-60,-61,55,avoid,False,11,order2,heart,shifted,361,8,schedule_A_3
-40,-44,80,avoid,False,12,order2,heart,shifted,362,8,schedule_A_3
-40,-37,90,avoid,False,13,order2,heart,shifted,363,8,schedule_A_3
-100,-97,85,avoid,False,14,order2,heart,shifted,364,8,schedule_A_3
-20,-17,50,avoid,False,15,order2,heart,shifted,365,8,schedule_A_3
-20,-22,55,avoid,False,16,order2,heart,shifted,366,8,schedule_A_3
-40,-39,50,avoid,False,17,order2,heart,shifted,367,8,schedule_A_3
-20,-20,60,avoid,True,18,order2,heart,shifted,368,8,schedule_A_3
-20,-21,50,avoid,False,19,order2,heart,shifted,369,8,schedule_A_3
-80,-87,65,avoid,False,20,order2,heart,shifted,370,8,schedule_A_3
-100,-95,55,avoid,False,21,order2,heart,shifted,371,8,schedule_A_3
-20,-18,95,avoid,False,22,order2,heart,shifted,372,8,schedule_A_3
-20,-20,100,avoid,True,23,order2,heart,shifted,373,8,schedule_A_3
-40,-36,90,avoid,False,24,order2,heart,shifted,374,8,schedule_A_3
-60,-57,95,avoid,False,25,order2,heart,shifted,375,8,schedule_A_3
-60,-52,80,avoid,False,26,order2,heart,shifted,376,8,schedule_A_3
-20,-19,65,avoid,False,27,order2,heart,shifted,377,8,schedule_A_3
-60,-59,85,avoid,False,28,order2,heart,shifted,378,8,schedule_A_3
-20,-17,70,avoid,False,29,order2,heart,shifted,379,8,schedule_A_3
-80,-93,50,avoid,True,30,order2,heart,shifted,380,8,schedule_A_3
-40,-43,95,avoid,False,31,order2,heart,shifted,381,8,schedule_A_3
-60,-58,100,avoid,False,32,order2,heart,shifted,382,8,schedule_A_3
-80,-86,95,avoid,False,33,order2,heart,shifted,383,8,schedule_A_3
-40,-42,75,avoid,False,34,order2,heart,shifted,384,8,schedule_A_3
-60,-63,100,avoid,False,35,order2,heart,shifted,385,8,schedule_A_3
